Date,Product,Plant,Qty,Reorder,InTransit
2026-12-07,Pump Impeller,Riverside Plant,589,75,151
2026-12-07,Pump Impeller,Rheinland Plant,157,100,156
2026-12-07,Turbine Blade Set,Riverside Plant,313,50,58
2026-12-07,Turbine Blade Set,Rheinland Plant,299,150,2
2026-12-14,AquaFlow 100 Centrifugal Pump,Riverside Plant,216,100,109
2026-12-14,AquaFlow 100 Centrifugal Pump,Rheinland Plant,127,75,134
2026-12-14,AquaFlow 200 Centrifugal Pump,Riverside Plant,549,75,131
2026-12-14,AquaFlow 200 Centrifugal Pump,Rheinland Plant,535,50,153
2026-12-14,AquaFlow 350 Submersible Pump,Riverside Plant,411,75,127
2026-12-14,AquaFlow 350 Submersible Pump,Rheinland Plant,520,100,139
2026-12-14,AquaFlow 500 Booster Pump,Riverside Plant,392,75,74
2026-12-14,AquaFlow 500 Booster Pump,Rheinland Plant,60,75,29
2026-12-14,HelioGen 1000 Gas Turbine,Riverside Plant,207,150,45
2026-12-14,HelioGen 1000 Gas Turbine,Rheinland Plant,203,75,64
2026-12-14,HelioGen 2000 Gas Turbine,Riverside Plant,205,150,26
2026-12-14,HelioGen 2000 Gas Turbine,Rheinland Plant,6,150,110
2026-12-14,HelioGen 3000 Steam Turbine,Riverside Plant,481,150,52
2026-12-14,HelioGen 3000 Steam Turbine,Rheinland Plant,126,150,167
2026-12-14,FlowGuard 10 Control Valve,Riverside Plant,220,75,84
2026-12-14,FlowGuard 10 Control Valve,Rheinland Plant,99,50,74
2026-12-14,FlowGuard 25 Control Valve,Riverside Plant,534,50,42
2026-12-14,FlowGuard 25 Control Valve,Rheinland Plant,239,100,69
2026-12-14,FlowGuard 50 Safety Valve,Riverside Plant,29,50,82
2026-12-14,FlowGuard 50 Safety Valve,Rheinland Plant,98,50,115
2026-12-14,TorqueMax 15 Induction Motor,Riverside Plant,467,150,146
2026-12-14,TorqueMax 15 Induction Motor,Rheinland Plant,211,100,16
2026-12-14,TorqueMax 30 Induction Motor,Riverside Plant,168,75,22
2026-12-14,TorqueMax 30 Induction Motor,Rheinland Plant,27,75,187
2026-12-14,TorqueMax 60 Servo Motor,Riverside Plant,326,50,13
2026-12-14,TorqueMax 60 Servo Motor,Rheinland Plant,455,150,49
2026-12-14,SenseLine Temperature Sensor,Riverside Plant,89,150,58
2026-12-14,SenseLine Temperature Sensor,Rheinland Plant,91,100,126
2026-12-14,SenseLine Pressure Sensor,Riverside Plant,173,75,39
2026-12-14,SenseLine Pressure Sensor,Rheinland Plant,214,50,38
2026-12-14,SenseLine Vibration Sensor,Riverside Plant,390,75,87
2026-12-14,SenseLine Vibration Sensor,Rheinland Plant,297,75,195
2026-12-14,Pump Seal Kit,Riverside Plant,206,75,44
2026-12-14,Pump Seal Kit,Rheinland Plant,337,50,174
2026-12-14,Turbine Bearing Set,Riverside Plant,409,75,173
2026-12-14,Turbine Bearing Set,Rheinland Plant,309,50,118
2026-12-14,Pump Impeller,Riverside Plant,316,50,176
2026-12-14,Pump Impeller,Rheinland Plant,78,100,77
2026-12-14,Turbine Blade Set,Riverside Plant,99,75,144
2026-12-14,Turbine Blade Set,Rheinland Plant,505,150,77
2026-12-21,AquaFlow 100 Centrifugal Pump,Riverside Plant,534,150,139
2026-12-21,AquaFlow 100 Centrifugal Pump,Rheinland Plant,483,50,72
2026-12-21,AquaFlow 200 Centrifugal Pump,Riverside Plant,138,150,137
2026-12-21,AquaFlow 200 Centrifugal Pump,Rheinland Plant,347,150,159
2026-12-21,AquaFlow 350 Submersible Pump,Riverside Plant,349,100,199
2026-12-21,AquaFlow 350 Submersible Pump,Rheinland Plant,532,100,50
2026-12-21,AquaFlow 500 Booster Pump,Riverside Plant,572,50,59
2026-12-21,AquaFlow 500 Booster Pump,Rheinland Plant,92,150,71
2026-12-21,HelioGen 1000 Gas Turbine,Riverside Plant,424,150,58
2026-12-21,HelioGen 1000 Gas Turbine,Rheinland Plant,433,50,2
2026-12-21,HelioGen 2000 Gas Turbine,Riverside Plant,187,100,161
2026-12-21,HelioGen 2000 Gas Turbine,Rheinland Plant,2,50,163
2026-12-21,HelioGen 3000 Steam Turbine,Riverside Plant,535,150,195
2026-12-21,HelioGen 3000 Steam Turbine,Rheinland Plant,143,75,173
2026-12-21,FlowGuard 10 Control Valve,Riverside Plant,229,100,193
2026-12-21,FlowGuard 10 Control Valve,Rheinland Plant,123,100,191
2026-12-21,FlowGuard 25 Control Valve,Riverside Plant,150,75,0
2026-12-21,FlowGuard 25 Control Valve,Rheinland Plant,146,150,140
2026-12-21,FlowGuard 50 Safety Valve,Riverside Plant,210,75,181
2026-12-21,FlowGuard 50 Safety Valve,Rheinland Plant,448,100,123
2026-12-21,TorqueMax 15 Induction Motor,Riverside Plant,257,150,69
2026-12-21,TorqueMax 15 Induction Motor,Rheinland Plant,521,50,96
2026-12-21,TorqueMax 30 Induction Motor,Riverside Plant,177,100,102
2026-12-21,TorqueMax 30 Induction Motor,Rheinland Plant,528,150,99
2026-12-21,TorqueMax 60 Servo Motor,Riverside Plant,140,50,2
2026-12-21,TorqueMax 60 Servo Motor,Rheinland Plant,151,75,96
2026-12-21,SenseLine Temperature Sensor,Riverside Plant,419,100,197
2026-12-21,SenseLine Temperature Sensor,Rheinland Plant,133,100,37
2026-12-21,SenseLine Pressure Sensor,Riverside Plant,382,50,7
2026-12-21,SenseLine Pressure Sensor,Rheinland Plant,35,50,59
2026-12-21,SenseLine Vibration Sensor,Riverside Plant,379,75,157
2026-12-21,SenseLine Vibration Sensor,Rheinland Plant,14,150,103
2026-12-21,Pump Seal Kit,Riverside Plant,58,150,167
2026-12-21,Pump Seal Kit,Rheinland Plant,182,100,58
2026-12-21,Turbine Bearing Set,Riverside Plant,330,75,129
2026-12-21,Turbine Bearing Set,Rheinland Plant,226,75,95
2026-12-21,Pump Impeller,Riverside Plant,514,150,171
2026-12-21,Pump Impeller,Rheinland Plant,549,150,152
2026-12-21,Turbine Blade Set,Riverside Plant,540,50,82
2026-12-21,Turbine Blade Set,Rheinland Plant,112,50,80
2026-12-28,AquaFlow 100 Centrifugal Pump,Riverside Plant,411,75,21
2026-12-28,AquaFlow 100 Centrifugal Pump,Rheinland Plant,347,75,190
2026-12-28,AquaFlow 200 Centrifugal Pump,Riverside Plant,332,100,146
2026-12-28,AquaFlow 200 Centrifugal Pump,Rheinland Plant,37,150,160
2026-12-28,AquaFlow 350 Submersible Pump,Riverside Plant,56,150,151
2026-12-28,AquaFlow 350 Submersible Pump,Rheinland Plant,418,50,48
2026-12-28,AquaFlow 500 Booster Pump,Riverside Plant,386,150,97
2026-12-28,AquaFlow 500 Booster Pump,Rheinland Plant,198,75,93
2026-12-28,HelioGen 1000 Gas Turbine,Riverside Plant,348,50,64
2026-12-28,HelioGen 1000 Gas Turbine,Rheinland Plant,214,150,7
2026-12-28,HelioGen 2000 Gas Turbine,Riverside Plant,130,50,20
2026-12-28,HelioGen 2000 Gas Turbine,Rheinland Plant,118,100,26
2026-12-28,HelioGen 3000 Steam Turbine,Riverside Plant,584,100,113
2026-12-28,HelioGen 3000 Steam Turbine,Rheinland Plant,286,50,34
2026-12-28,FlowGuard 10 Control Valve,Riverside Plant,43,75,84
2026-12-28,FlowGuard 10 Control Valve,Rheinland Plant,231,150,195
2026-12-28,FlowGuard 25 Control Valve,Riverside Plant,209,50,67
2026-12-28,FlowGuard 25 Control Valve,Rheinland Plant,16,150,75
2026-12-28,FlowGuard 50 Safety Valve,Riverside Plant,574,100,165
2026-12-28,FlowGuard 50 Safety Valve,Rheinland Plant,432,150,105
2026-12-28,TorqueMax 15 Induction Motor,Riverside Plant,598,75,169
2026-12-28,TorqueMax 15 Induction Motor,Rheinland Plant,186,100,3
2026-12-28,TorqueMax 30 Induction Motor,Riverside Plant,354,100,62
2026-12-28,TorqueMax 30 Induction Motor,Rheinland Plant,136,100,148
2026-12-28,TorqueMax 60 Servo Motor,Riverside Plant,225,50,193
2026-12-28,TorqueMax 60 Servo Motor,Rheinland Plant,64,50,192
2026-12-28,SenseLine Temperature Sensor,Riverside Plant,413,150,28
2026-12-28,SenseLine Temperature Sensor,Rheinland Plant,21,150,31
2026-12-28,SenseLine Pressure Sensor,Riverside Plant,461,150,168
2026-12-28,SenseLine Pressure Sensor,Rheinland Plant,175,100,174
2026-12-28,SenseLine Vibration Sensor,Riverside Plant,237,150,113
2026-12-28,SenseLine Vibration Sensor,Rheinland Plant,37,100,153
2026-12-28,Pump Seal Kit,Riverside Plant,38,75,89
2026-12-28,Pump Seal Kit,Rheinland Plant,114,100,177
2026-12-28,Turbine Bearing Set,Riverside Plant,380,75,111
2026-12-28,Turbine Bearing Set,Rheinland Plant,249,75,5
2026-12-28,Pump Impeller,Riverside Plant,364,75,122
2026-12-28,Pump Impeller,Rheinland Plant,184,150,31
2026-12-28,Turbine Blade Set,Riverside Plant,168,50,70
2026-12-28,Turbine Blade Set,Rheinland Plant,193,50,168
2027-01-04,AquaFlow 100 Centrifugal Pump,Riverside Plant,25,100,128
2027-01-04,AquaFlow 100 Centrifugal Pump,Rheinland Plant,526,150,115
2027-01-04,AquaFlow 200 Centrifugal Pump,Riverside Plant,87,50,73
2027-01-04,AquaFlow 200 Centrifugal Pump,Rheinland Plant,590,100,166
2027-01-04,AquaFlow 350 Submersible Pump,Riverside Plant,56,100,16
2027-01-04,AquaFlow 350 Submersible Pump,Rheinland Plant,383,50,181
2027-01-04,AquaFlow 500 Booster Pump,Riverside Plant,364,150,179
2027-01-04,AquaFlow 500 Booster Pump,Rheinland Plant,391,100,159
2027-01-04,HelioGen 1000 Gas Turbine,Riverside Plant,435,75,85
2027-01-04,HelioGen 1000 Gas Turbine,Rheinland Plant,301,50,79
2027-01-04,HelioGen 2000 Gas Turbine,Riverside Plant,66,100,92
2027-01-04,HelioGen 2000 Gas Turbine,Rheinland Plant,310,75,153
2027-01-04,HelioGen 3000 Steam Turbine,Riverside Plant,533,50,40
2027-01-04,HelioGen 3000 Steam Turbine,Rheinland Plant,311,75,130
2027-01-04,FlowGuard 10 Control Valve,Riverside Plant,499,50,153
2027-01-04,FlowGuard 10 Control Valve,Rheinland Plant,160,50,68
2027-01-04,FlowGuard 25 Control Valve,Riverside Plant,167,75,74
2027-01-04,FlowGuard 25 Control Valve,Rheinland Plant,401,50,154
2027-01-04,FlowGuard 50 Safety Valve,Riverside Plant,123,75,104
2027-01-04,FlowGuard 50 Safety Valve,Rheinland Plant,57,100,46
2027-01-04,TorqueMax 15 Induction Motor,Riverside Plant,382,100,110
2027-01-04,TorqueMax 15 Induction Motor,Rheinland Plant,383,75,19
2027-01-04,TorqueMax 30 Induction Motor,Riverside Plant,475,150,87
2027-01-04,TorqueMax 30 Induction Motor,Rheinland Plant,308,75,129
2027-01-04,TorqueMax 60 Servo Motor,Riverside Plant,390,75,4
2027-01-04,TorqueMax 60 Servo Motor,Rheinland Plant,544,100,124
2027-01-04,SenseLine Temperature Sensor,Riverside Plant,599,100,74
2027-01-04,SenseLine Temperature Sensor,Rheinland Plant,273,75,37
2027-01-04,SenseLine Pressure Sensor,Riverside Plant,489,150,23
2027-01-04,SenseLine Pressure Sensor,Rheinland Plant,360,150,152
2027-01-04,SenseLine Vibration Sensor,Riverside Plant,472,100,91
2027-01-04,SenseLine Vibration Sensor,Rheinland Plant,414,100,64
2027-01-04,Pump Seal Kit,Riverside Plant,5,75,199
2027-01-04,Pump Seal Kit,Rheinland Plant,439,100,139
2027-01-04,Turbine Bearing Set,Riverside Plant,401,100,53
2027-01-04,Turbine Bearing Set,Rheinland Plant,329,150,193
2027-01-04,Pump Impeller,Riverside Plant,47,75,118
2027-01-04,Pump Impeller,Rheinland Plant,459,50,79
2027-01-04,Turbine Blade Set,Riverside Plant,438,100,34
2027-01-04,Turbine Blade Set,Rheinland Plant,61,150,52
2027-01-11,AquaFlow 100 Centrifugal Pump,Riverside Plant,474,50,65
2027-01-11,AquaFlow 100 Centrifugal Pump,Rheinland Plant,120,150,75
2027-01-11,AquaFlow 200 Centrifugal Pump,Riverside Plant,116,100,17
2027-01-11,AquaFlow 200 Centrifugal Pump,Rheinland Plant,202,50,83
2027-01-11,AquaFlow 350 Submersible Pump,Riverside Plant,15,75,130
2027-01-11,AquaFlow 350 Submersible Pump,Rheinland Plant,126,50,149
2027-01-11,AquaFlow 500 Booster Pump,Riverside Plant,418,50,45
2027-01-11,AquaFlow 500 Booster Pump,Rheinland Plant,203,75,6
2027-01-11,HelioGen 1000 Gas Turbine,Riverside Plant,198,150,37
2027-01-11,HelioGen 1000 Gas Turbine,Rheinland Plant,339,50,120
2027-01-11,HelioGen 2000 Gas Turbine,Riverside Plant,436,50,42
2027-01-11,HelioGen 2000 Gas Turbine,Rheinland Plant,330,100,173
2027-01-11,HelioGen 3000 Steam Turbine,Riverside Plant,240,100,83
2027-01-11,HelioGen 3000 Steam Turbine,Rheinland Plant,332,100,38
2027-01-11,FlowGuard 10 Control Valve,Riverside Plant,27,50,110
2027-01-11,FlowGuard 10 Control Valve,Rheinland Plant,204,50,128
2027-01-11,FlowGuard 25 Control Valve,Riverside Plant,39,150,40
2027-01-11,FlowGuard 25 Control Valve,Rheinland Plant,77,100,84
2027-01-11,FlowGuard 50 Safety Valve,Riverside Plant,450,100,137
2027-01-11,FlowGuard 50 Safety Valve,Rheinland Plant,268,50,77
2027-01-11,TorqueMax 15 Induction Motor,Riverside Plant,458,100,191
2027-01-11,TorqueMax 15 Induction Motor,Rheinland Plant,387,50,45
2027-01-11,TorqueMax 30 Induction Motor,Riverside Plant,556,150,159
2027-01-11,TorqueMax 30 Induction Motor,Rheinland Plant,378,100,116
2027-01-11,TorqueMax 60 Servo Motor,Riverside Plant,535,150,188
2027-01-11,TorqueMax 60 Servo Motor,Rheinland Plant,200,75,43
2027-01-11,SenseLine Temperature Sensor,Riverside Plant,465,50,40
2027-01-11,SenseLine Temperature Sensor,Rheinland Plant,400,50,141
2027-01-11,SenseLine Pressure Sensor,Riverside Plant,170,150,159
2027-01-11,SenseLine Pressure Sensor,Rheinland Plant,264,150,40
2027-01-11,SenseLine Vibration Sensor,Riverside Plant,527,50,46
2027-01-11,SenseLine Vibration Sensor,Rheinland Plant,347,150,82
2027-01-11,Pump Seal Kit,Riverside Plant,269,150,58
2027-01-11,Pump Seal Kit,Rheinland Plant,374,75,59
2027-01-11,Turbine Bearing Set,Riverside Plant,23,75,141
2027-01-11,Turbine Bearing Set,Rheinland Plant,564,100,52
2027-01-11,Pump Impeller,Riverside Plant,20,150,148
2027-01-11,Pump Impeller,Rheinland Plant,338,75,157
2027-01-11,Turbine Blade Set,Riverside Plant,313,100,128
2027-01-11,Turbine Blade Set,Rheinland Plant,514,100,137
2027-01-18,AquaFlow 100 Centrifugal Pump,Riverside Plant,61,150,133
2027-01-18,AquaFlow 100 Centrifugal Pump,Rheinland Plant,154,50,64
2027-01-18,AquaFlow 200 Centrifugal Pump,Riverside Plant,261,100,66
2027-01-18,AquaFlow 200 Centrifugal Pump,Rheinland Plant,294,100,97
2027-01-18,AquaFlow 350 Submersible Pump,Riverside Plant,393,150,7
2027-01-18,AquaFlow 350 Submersible Pump,Rheinland Plant,432,150,3
2027-01-18,AquaFlow 500 Booster Pump,Riverside Plant,132,50,178
2027-01-18,AquaFlow 500 Booster Pump,Rheinland Plant,344,100,89
2027-01-18,HelioGen 1000 Gas Turbine,Riverside Plant,381,75,171
2027-01-18,HelioGen 1000 Gas Turbine,Rheinland Plant,561,150,110
2027-01-18,HelioGen 2000 Gas Turbine,Riverside Plant,580,75,198
2027-01-18,HelioGen 2000 Gas Turbine,Rheinland Plant,404,50,4
2027-01-18,HelioGen 3000 Steam Turbine,Riverside Plant,16,75,118
2027-01-18,HelioGen 3000 Steam Turbine,Rheinland Plant,365,75,105
2027-01-18,FlowGuard 10 Control Valve,Riverside Plant,401,100,163
2027-01-18,FlowGuard 10 Control Valve,Rheinland Plant,378,75,98
2027-01-18,FlowGuard 25 Control Valve,Riverside Plant,143,50,188
2027-01-18,FlowGuard 25 Control Valve,Rheinland Plant,467,75,32
2027-01-18,FlowGuard 50 Safety Valve,Riverside Plant,4,50,42
2027-01-18,FlowGuard 50 Safety Valve,Rheinland Plant,458,100,103
2027-01-18,TorqueMax 15 Induction Motor,Riverside Plant,460,50,12
2027-01-18,TorqueMax 15 Induction Motor,Rheinland Plant,311,100,71
2027-01-18,TorqueMax 30 Induction Motor,Riverside Plant,541,150,57
2027-01-18,TorqueMax 30 Induction Motor,Rheinland Plant,345,100,100
2027-01-18,TorqueMax 60 Servo Motor,Riverside Plant,326,100,88
2027-01-18,TorqueMax 60 Servo Motor,Rheinland Plant,234,75,154
2027-01-18,SenseLine Temperature Sensor,Riverside Plant,327,50,153
2027-01-18,SenseLine Temperature Sensor,Rheinland Plant,431,50,76
2027-01-18,SenseLine Pressure Sensor,Riverside Plant,148,75,135
2027-01-18,SenseLine Pressure Sensor,Rheinland Plant,79,75,69
2027-01-18,SenseLine Vibration Sensor,Riverside Plant,567,50,94
2027-01-18,SenseLine Vibration Sensor,Rheinland Plant,89,100,27
2027-01-18,Pump Seal Kit,Riverside Plant,84,75,61
2027-01-18,Pump Seal Kit,Rheinland Plant,161,75,122
2027-01-18,Turbine Bearing Set,Riverside Plant,528,50,136
2027-01-18,Turbine Bearing Set,Rheinland Plant,168,100,25
2027-01-18,Pump Impeller,Riverside Plant,574,75,168
2027-01-18,Pump Impeller,Rheinland Plant,273,75,99
2027-01-18,Turbine Blade Set,Riverside Plant,550,150,100
2027-01-18,Turbine Blade Set,Rheinland Plant,488,100,189
2027-01-25,AquaFlow 100 Centrifugal Pump,Riverside Plant,595,50,34
2027-01-25,AquaFlow 100 Centrifugal Pump,Rheinland Plant,450,100,81
2027-01-25,AquaFlow 200 Centrifugal Pump,Riverside Plant,7,100,125
2027-01-25,AquaFlow 200 Centrifugal Pump,Rheinland Plant,307,75,177
2027-01-25,AquaFlow 350 Submersible Pump,Riverside Plant,505,75,89
2027-01-25,AquaFlow 350 Submersible Pump,Rheinland Plant,527,50,55
2027-01-25,AquaFlow 500 Booster Pump,Riverside Plant,155,50,63
2027-01-25,AquaFlow 500 Booster Pump,Rheinland Plant,319,150,128
2027-01-25,HelioGen 1000 Gas Turbine,Riverside Plant,74,50,76
2027-01-25,HelioGen 1000 Gas Turbine,Rheinland Plant,572,75,21
2027-01-25,HelioGen 2000 Gas Turbine,Riverside Plant,331,150,59
2027-01-25,HelioGen 2000 Gas Turbine,Rheinland Plant,512,50,144
2027-01-25,HelioGen 3000 Steam Turbine,Riverside Plant,215,150,67
2027-01-25,HelioGen 3000 Steam Turbine,Rheinland Plant,63,100,102
2027-01-25,FlowGuard 10 Control Valve,Riverside Plant,591,75,64
2027-01-25,FlowGuard 10 Control Valve,Rheinland Plant,440,100,103
2027-01-25,FlowGuard 25 Control Valve,Riverside Plant,22,50,71
2027-01-25,FlowGuard 25 Control Valve,Rheinland Plant,440,100,58
2027-01-25,FlowGuard 50 Safety Valve,Riverside Plant,89,50,170
2027-01-25,FlowGuard 50 Safety Valve,Rheinland Plant,313,50,185
2027-01-25,TorqueMax 15 Induction Motor,Riverside Plant,387,100,90
2027-01-25,TorqueMax 15 Induction Motor,Rheinland Plant,484,75,42
2027-01-25,TorqueMax 30 Induction Motor,Riverside Plant,23,50,160
2027-01-25,TorqueMax 30 Induction Motor,Rheinland Plant,372,150,75
2027-01-25,TorqueMax 60 Servo Motor,Riverside Plant,255,150,75
2027-01-25,TorqueMax 60 Servo Motor,Rheinland Plant,166,100,116
2027-01-25,SenseLine Temperature Sensor,Riverside Plant,474,150,179
2027-01-25,SenseLine Temperature Sensor,Rheinland Plant,417,50,61
2027-01-25,SenseLine Pressure Sensor,Riverside Plant,253,150,156
2027-01-25,SenseLine Pressure Sensor,Rheinland Plant,236,75,123
2027-01-25,SenseLine Vibration Sensor,Riverside Plant,40,50,83
2027-01-25,SenseLine Vibration Sensor,Rheinland Plant,192,75,80
2027-01-25,Pump Seal Kit,Riverside Plant,123,75,152
2027-01-25,Pump Seal Kit,Rheinland Plant,547,150,40
2027-01-25,Turbine Bearing Set,Riverside Plant,398,50,25
2027-01-25,Turbine Bearing Set,Rheinland Plant,388,150,112
2027-01-25,Pump Impeller,Riverside Plant,440,75,58
2027-01-25,Pump Impeller,Rheinland Plant,165,150,165
2027-01-25,Turbine Blade Set,Riverside Plant,525,150,81
2027-01-25,Turbine Blade Set,Rheinland Plant,48,150,88
2027-02-01,AquaFlow 100 Centrifugal Pump,Riverside Plant,347,75,147
2027-02-01,AquaFlow 100 Centrifugal Pump,Rheinland Plant,284,50,99
2027-02-01,AquaFlow 200 Centrifugal Pump,Riverside Plant,219,75,2
2027-02-01,AquaFlow 200 Centrifugal Pump,Rheinland Plant,147,75,135
2027-02-01,AquaFlow 350 Submersible Pump,Riverside Plant,36,75,94
2027-02-01,AquaFlow 350 Submersible Pump,Rheinland Plant,594,100,187
2027-02-01,AquaFlow 500 Booster Pump,Riverside Plant,586,150,139
2027-02-01,AquaFlow 500 Booster Pump,Rheinland Plant,571,50,111
2027-02-01,HelioGen 1000 Gas Turbine,Riverside Plant,145,75,84
2027-02-01,HelioGen 1000 Gas Turbine,Rheinland Plant,511,100,91
2027-02-01,HelioGen 2000 Gas Turbine,Riverside Plant,428,150,9
2027-02-01,HelioGen 2000 Gas Turbine,Rheinland Plant,481,100,120
2027-02-01,HelioGen 3000 Steam Turbine,Riverside Plant,203,75,89
2027-02-01,HelioGen 3000 Steam Turbine,Rheinland Plant,254,100,57
2027-02-01,FlowGuard 10 Control Valve,Riverside Plant,73,50,191
2027-02-01,FlowGuard 10 Control Valve,Rheinland Plant,572,100,87
2027-02-01,FlowGuard 25 Control Valve,Riverside Plant,109,75,156
2027-02-01,FlowGuard 25 Control Valve,Rheinland Plant,329,100,34
2027-02-01,FlowGuard 50 Safety Valve,Riverside Plant,189,75,151
2027-02-01,FlowGuard 50 Safety Valve,Rheinland Plant,265,150,150
2027-02-01,TorqueMax 15 Induction Motor,Riverside Plant,37,100,194
2027-02-01,TorqueMax 15 Induction Motor,Rheinland Plant,407,75,144
2027-02-01,TorqueMax 30 Induction Motor,Riverside Plant,252,50,185
2027-02-01,TorqueMax 30 Induction Motor,Rheinland Plant,350,50,27
2027-02-01,TorqueMax 60 Servo Motor,Riverside Plant,592,50,52
2027-02-01,TorqueMax 60 Servo Motor,Rheinland Plant,60,50,90
2027-02-01,SenseLine Temperature Sensor,Riverside Plant,460,50,132
2027-02-01,SenseLine Temperature Sensor,Rheinland Plant,582,50,13
2027-02-01,SenseLine Pressure Sensor,Riverside Plant,525,100,32
2027-02-01,SenseLine Pressure Sensor,Rheinland Plant,560,75,167
2027-02-01,SenseLine Vibration Sensor,Riverside Plant,313,100,185
2027-02-01,SenseLine Vibration Sensor,Rheinland Plant,513,50,62
2027-02-01,Pump Seal Kit,Riverside Plant,462,50,77
2027-02-01,Pump Seal Kit,Rheinland Plant,281,100,129
2027-02-01,Turbine Bearing Set,Riverside Plant,163,50,8
2027-02-01,Turbine Bearing Set,Rheinland Plant,587,150,42
2027-02-01,Pump Impeller,Riverside Plant,468,75,159
2027-02-01,Pump Impeller,Rheinland Plant,247,150,52
2027-02-01,Turbine Blade Set,Riverside Plant,286,75,9
2027-02-01,Turbine Blade Set,Rheinland Plant,477,100,152
2027-02-08,AquaFlow 100 Centrifugal Pump,Riverside Plant,269,150,12
2027-02-08,AquaFlow 100 Centrifugal Pump,Rheinland Plant,205,75,40
2027-02-08,AquaFlow 200 Centrifugal Pump,Riverside Plant,484,75,113
2027-02-08,AquaFlow 200 Centrifugal Pump,Rheinland Plant,117,100,38
2027-02-08,AquaFlow 350 Submersible Pump,Riverside Plant,385,75,35
2027-02-08,AquaFlow 350 Submersible Pump,Rheinland Plant,386,50,198
